item,weight
腾,2
创谷,2
阳逻正,2
机遇期,2
自由贸易,3
华中地区,2
各超,2
届时,5
职务犯罪,15
监督制约,1
突破口,4
开放型,2
积极行动,1
八小时,6
政府办,1
西岳,1
清风,6
统战部,4
七五,2
读本,1
廉政文化,7
建局,6
三进,3
华旅,1
管理人员,6
分批,2
中层,2
卫计局,3
四种,4
形态,2
抓早,1
防微杜渐,1
铸造,2
市直机关,3
工委,18
答题,4
严问责,1
五查,2
四整,1
纪律作风,2
以岗定,1
以岗,1
定责,2
税收,6
岗责,1
国土局,7
编办,1
经发局,1
农业局,15
团市委,3
市政协,5
水务局,5
文化教育,2
安监局,2
粮食局,1
工商联,3
荣院,1
文物,14
专题讲座,4
农工部,1
宗局,2
物价局,1
签名,5
左亚利,1
成晓明,1
幸,1
好心,5
归还,9
社会保障,6
办卡后,1
多张,1
物归原主,2
交给,17
一沓,1
一数,1
多达,7
张礼清,1
非常感谢,6
办卡,1
建筑工程,3
逐个,8
核对,6
只得,6
康安路,1
正对,2
万分,1
卡已,1
惊喜不已,1
归还给,1
热情帮助,1
益阳市,7
政绩,1
全面进步,2
篇,5
打基础,3
固,3
利,4
党的建设,8
基本保障,2
益阳,3
党内,11
建党,2
群众路线,4
集中性,1
经受,4
洗礼,4
党性,13
整风,1
13530,1
正风肃纪,3
干部作风,2
305,3
牢,2
总开关,2
党课,6
672,1
堂,2
专题讨论,1
主职,1
查摆,13
4760,1
基层干部,8
169,1
号召力,1
党总支,21
920,2
下大力气,2
符合要求,3
应建,1
尽建,1
下派,1
703,1
317,1
软弱涣散,6
后进,1
倒排,1
685,1
以村,1
换届,8
1159,2
8808,1
领导核心,2
轮训,3
促发展,3
试行,6
双述,1
双评,1
履行职责,1
先锋,17
细胞,3
推优,2
提名权,1
积极分子,6
把住,1
农村党员,2
训,1
益村,4
星云,1
日常行为,1
具体化,3
民主评议,1
优秀党员,2
评比,4
党日,11
党费,25
日过,1
组织生活,2
模范作用,4
无职,1
设岗,1
市委常委,9
党代会,2
年会制,1
紧密联系,3
纽带,2
社区化,1
中组部,1
六室,1
一厅,1
一社,1
农村基层,1
服务型,2
议事,4
惠农,11
益农,1
服务社,2
上行,2
107.9,1
98.01,1
9.89,1
不竭,3
选好,2
副科级,2
实职,1
293,2
培训班,23
2560,1
召回,2
撤换,1
不胜任,1
不宜,1
任职,1
组织部门,4
驻,25
村办,1
安化,1
生活待遇,1
陈艳辉,1
刘金山,1
牛鼻子,2
述职,2
鲜明,11
明责,1
知责,1
加速器,2
任用干部,1
奖优罚劣,1
工作实绩,1
县处级,1
重心,2
下移,1
真心实意,1
基层组织,7
专项经费,3
财政预算,1
递增,1
村均,3
7.58,1
消灭,6
调优,2
配强,1
专干,7
用到,2
专岗,1
人岗,1
相适,1
傅国锋,1
赖培宇,1
人要,3
奇葩,5
扯皮,4
拜拜,2
_..._,1
投资者,4
钱物,4
政府职能,2
放管服,8
实施方案,12
硬性,1
交易成本,2
制度性,1
拓,1
放宽,5
市场准入,2
公平竞争,2
国家有关,3
外资,1
多证,1
一照,1
一码,1
工商登记,2
前置,4
后置,1
目录,4
入市,1
退市,1
代办,4
一口,12
并联,1
限时,1
一站,6
报建,1
规费,1
继续执行,1
征收,3
建筑业,2
履约,4
供料,1
强买强卖,1
阻挠,2
妨碍,3
过桥费,2
政策性,4
注资,2
基金项目,4
抵押物,1
折扣率,1
抽贷,1
不压贷,1
对小微,1
借款人,1
信用贷款,1
附加,3
返,3
存贷款,1
搭售,1
理财产品,2
资本金,1
存款额,1
涉企,5
下限,2
原则上,3
供热,6
碰口费,1
中介,8
凡未,1
惩戒,9
严肃查处,1
纳税,1
税务,2
国税,1
地税,1
库银,1
网上银行,1
缴税,5
审单,2
三互,1
大通关,1
互换,1
精简,2
申请材料,1
时限,8
裁量,1
条款,2
兜底,2
申报材料,1
许可权,1
一枚,7
印章,6
减证,1
无谓,1
体制改革,4
市场监管,4
跨部门,7
跨行业,2
综合执法,3
多头,1
缺位,2
执法检查,8
事中,8
事前,5
转为,2
相适应,3
权责,2
边界,6
证照,2
更简,1
更强,4
更优,3
西咸,2
五新,1
店小二,3
表格,2
国际惯例,1
相符合,1
问责制,1
受制,1
大庆市,1
百湖,1
上中旬,1
宣讲团,33
52,2
收听,2
伟力,1
神州大地,1
解读,15
深受教育,2
行动指南,2
长征路,1
中宣部,5
造诣,1
首场,1
人民大会堂,3
面向全国,3
中央级,1
大幕,2
分赴,3
焦点,7
山西太原,1
中共中央政治局,4
杨晓渡,1
学深悟,1
透,1
阐释,1
太原市,5
小店区,2
亲贤,1
深受鼓舞,3
太原,6
钢铁集团,1
王玉玲,1
重庆市委,3
礼堂,1
陈敏尔,1
联系实际,4
从党,1
主要矛盾,4
新论断,2
阐述,6
很受,1
教委,3
赵为,1
指着,7
写满,2
清华大学,21
温煦,1
专心致志,1
黄坤明,2
系统阐述,1
高屋建瓴,2
但举,1
例子,1
传播学院,2
博士生,5
王竟,1
北京会议中心,1
北京市委,4
蔡奇,1
详实,6
首都,8
好应,1
首善,1
振奋,4
与会者,2
已绘,1
谱写,10
篇章,5
边陲,2
一场场,1
如期举行,2
座无虚席,1
聚精会神,1
电视电话会议,2
直播,19
主会场,3
满座,1
会场,9
后排,1
排座位,1
坐满,2
县级市,2
分会场,3
听讲,3
座椅,6
抵,2
墙角,2
各盟,1
长春市,2
双阳区,1
奢岭,1
郭景林,2
指导思想,1
日益增长,7
论断,3
深远影响,1
新一届,1
领导集体,2
拥护,3
信赖,3
当之无愧,2
娓娓道来,1
中肯,5
綮,1
及时雨,1
精神实质,5
要义,3
奔,4
围坐在,3
瑞金,13
沙洲,4
坝镇,2
官山,2
脐橙,2
杨水,2
红井,1
旧址,4
甘肃兰州,1
榆中县,1
文选,2
埋头,1
记着,2
问题解答,1
每到一地,1
作答,1
解渴,1
上海市,21
嘉定区,2
新时,1
装配车间,1
福建师范大学,1
举手发言,2
怎样才能,1
优秀青年,3
多用,1
听得进,1
听得懂,1
发自内心,1
质朴,5
青海省,8
海东,2
互助土族自治县,1
五十,2
镇班彦村,1
赵成生,1
郑州市,5
金水区,2
北林路,1
鑫苑,1
邵静,1
操心,1
学中,1
思想性,1
指导性,3
学懂,2
弄通,2
真功夫,1
武装头脑,3
努力奋斗,5
召唤,1
亿万人民,1
边学边,1
陇海,1
宋增伟,1
片医,1
这为,3
医务,3
新疆维吾尔自治区,8
文联,4
哈德,1
别克,3
哈汉说,1
文艺创作,2
新疆生产建设兵团,4
团场,1
牧区,4
兵团,2
第十二,1
104,3
畜牧,7
长孙,2
天明,1
牧民,1
实惠,4
农业大学,2
轻纺,1
潘静,1
献身,1
药品监督管理局,1
鉷,1
斌,1
勾勾,1
划划,1
讲得,2
易懂,3
宝,4
边干边学,1
蓬勃,3
精心组织,4
对象化,1
分众化,1
研讨班,1
日向,3
银川市,4
下一代,9
团长,3
马雪翔,2
密密麻麻,1
十页,1
精华,2
西藏自治区,13
山南,2
陈奎胜,1
良多,2
实上,1
落细,1
落小,1
同频,1
共振,1
119,8
消防设备,2
远程,28
运行状况,1
分开,4
繁杂,2
低等,1
cfs,2
说服力,2
天安门,1
海尔集团,1
石化,5
无可,1
我方,1
甲方,2
施工方,2
价格体系,1
赢利,2
低水平,1
陕煤,58
新理念,6
煤业,2
实业,4
弹指一挥间,1
断崖,2
下滑,3
化工集团,1
有限责任,8
系统性,2
杨照,3
中文网,1
319.26,1
销售收入,3
榜单,2
337,2
煤炭行业,2
第三,23
产量,9
1960.3,1
63.8,1
创出,3
永续,1
两条,13
环境友好,2
集中供热,1
旗下,8
今年年底,3
汽,1
295,1
蒸吨,1
煤粉,2
加工能力,2
蒲城,3
渭北,2
煤化,1
控制室,3
洁净,6
产品包装,1
流水线,5
煤化工,7
煤炭资源,3
燃料,4
以大,7
以新,3
分质,2
煤制,4
烯烃,2
芳烃,1
精细化工,4
渭化彬长,1
乙二醇,1
陕化,1
陕焦,1
北元,2
化工企业,1
末,7
年产值,2
650,1
化工产品,1
2900,2
工作面,3
原煤,2
190,2
机率,1
97.3%,1
国外同类,1
黄陵,4
矿业,8
现场会,6
奖项,5
申请专利,1
1437,1
获权,1
1156,1
关键环节,4
主业,7
保水,1
瓦斯,8
值守,13
井下,4
以人,1
专家库,2
网络平台,4
子系统,1
煤矿安全,1
神南,4
n00,1
采煤,1
成功实践,1
第三次,8
解开,3
燃烧,11
超净,1
死结,1
兰炭,2
熄法,1
技术改造,3
民用,2
型煤,1
柠条,3
塔,5
劳动竞赛,2
公开课,2
众,2
创节,1
精彩纷呈,4
全员,6
培育出,1
育人,12
成才,4
兴企,2
基,1
能材,1
技融,1
双驱,1
三步走,1
置换,1
高产,5
优化结构,1
着力点,5
三去,1
一降,1
一补,1
1815,1
炼铁,1
高炉,1
减量,4
彬长,1
核准,1
4320,1
千万吨,2
比达,1
94%,2
第二步,2
主攻,3
根本途径,1
三品,1
市场前景,3
聚烯烃,1
增盈,1
系中,1
焦,2
铝,2
盐,4
pvc,2
逐步形成,2
电石,1
聚氯乙烯,1
第三步,1
增长极,3
统一规划,2
运销,2
煤电,13
交易中心,3
采供,1
管理信息系统,1
亮子,1
网上交易,1
西煤,1
竞拍,1
铁路运输,4
前端,5
客户资源,1
控股,6
化钢路,1
整体效益,1
运输能力,1
亿吨,3
支撑点,1
擦亮,5
广阔,12
石油化工,3
难得,4
乘着,2
筑基,1
互利,2
共赢,10
吉尔吉斯斯坦,2
炼油,1
本土化,1
传帮带,1
西北大学,2
千人,2
中大,3
定向培养,1
技能型,2
管理型,1
工业化,4
民众,12
明星,18
长足发展,3
塔吉克斯坦,3
薄弱,3
丹哥,1
经济特区,5
bot,1
2280,1
可收回,1
2130,1
15.8,1
炼化,1
勘探,2
以中大,1
乌兹别克斯坦,1
阿富汗,1
上游,7
原油,3
中亚,1
中亚地区,1
国际化,10
印尼,11
赫然在目,1
号称,2
矿,1
绿水,2
人与自然,2
建矿,1
风沙,4
吹得,1
睁不开,2
矿山,5
十几年来,3
水土保持,5
贫瘠,3
黄土高原,1
风景如画,1
精神家园,2
矿工,6
跌宕起伏,2
薪火相传,3
高地,6
纪录片,4
唱支,1
鸭口,1
路遥,1
展馆,5
锤炼,6
出声,1
震,3
享誉,4
名扬,1
乐团,1
意识形态,4
广泛开展,9
厂矿,1
巡礼,1
宣传报道,3
厚德,1
涌现出,3
全国劳模,1
曲志欣,1
火海,5
张博,1
不言悔,1
四德,1
先进人物,7
小强,1
落细落,1
余家,9
市及,1
文明单位,3
五好,8
家训,9
资源配置,3
六种,1
索引,2
610521xxb2017,1
0922012,1
主题词,1
信息办,1
11437.99,1
14%,1
回落,12
0.2,1
5.2,2
5.7,2
乏力,6
走势,1
显,4
第一产业,1
713.31,1
0.9,5
2695.29,1
2.8%,1
8029.40,1
17.3%,1
26.1,1
68.2,1
6.2,1
23.6,1
70.2,1
农牧渔业,2
工作力度,4
快速增长,5
454.64,1
36%,1
畜牧业,1
179.24,1
31%,2
17.07,1
47.6%,1
柞水,1
红豆杉,1
花椒,1
科技产业,1
岱,4
示范园,9
2690.50,1
2.9%,1
收缩,2
930.25,1
2.1%,1
黑色金属,1
冶炼,2
压延,2
有色金属,1
8%,4
40.6%,1
11.7%,2
能源工业,4
降幅,2
收窄,3
回升,1
778.92,1
0.4%,1
5.8,1
1911.58,1
4.4%,1
0.3,1
392.91,1
15.7%,1
6.1,1
办公设备,1
78.8%,1
23.3%,1
化学品,3
21.1%,1
航天器,2
12.8%,1
齐发,2
增势,1
4255.69,1
33.1%,1
75.5%,1
23.8%,1
34.4%,1
49.8%,1
公共设施,2
50.9%,1
阳平关,1
增建,1
定汉线,1
坎,1
渼,1
陂,1
生态区,5
泾河,1
管廊,2
871.82,1
20.9%,1
0.8,2
625.98,1
30.7%,1
悦苑,1
雁塔,1
周城,1
司马迁祠,1
文史,3
加快进度,1
水川,1
灵宝,1
峡,1
284,1
谋发展,4
不振,1
1433.30,1
12%,2
43.2%,1
9.3,1
30.5%,1
21.3%,1
6.8,1
17.9%,1
汽车产业,1
后劲不足,1
10912.70,1
4.2%,1
3.4,1
自筹资金,1
5.2%,2
1.4,4
预算内,1
利用外资,1
减小,3
11759.46,1
2.2%,1
8099,1
19.6%,1
小型化,1
尚无,1
提振一,1
1806.88,1
3.7%,1
通用设备,1
17.2%,1
7.9%,1
6.2%,1
电气,5
7.1%,1
仪器仪表,1
19.5%,1
4454.79,1
2.7%,1
0.7,1
房地产业,2
1.5%,1
6%,1
采矿业,1
燃气,4
零售业,1
21.4%,1
16.5%,1
37.3%,1
建厅,1
危改,2
建设部,2
得分,22
89.2,1
总经济师,1
赵晖,1
名次,1
6.31,1
3.76,1
农房,3
解脱,2
贫户,1
各县,5
危险性,4
摸清,13
五级,5
台账,8
四类,3
14.23,1
12.34,1
低保户,2
1.89,1
2019,39
重点对象,1
逐年逐月,1
落实到人,1
考核办法,4
讲评,1
末位,1
提请,3
谈市,1
弄虚作假,1
吃拿卡要,2
徇私舞弊,1
违纪行为,1
农民负担,3
分片,2
297,1
万多人次,3
7500,2
1.33,1
2500,4
图册,1
绝不,7
编印,1
口袋书,2
明白卡,1
支持率,1
单人,2
住房面积,1
由镇,3
出面,2
先建后,1
白河县,4
视频会议,4
余盛武,4
出席会议,7
提高认识,3
懈怠,4
突出重点,7
继续抓好,2
细,11
彩铃,3
分片包干,2
渗透到,3
妥善处理,2
权属,2
债务纠纷,4
婚姻家庭,2
化解矛盾,6
政法系统,2
混乱,5
实实在在,15
人民调解,5
怨恨,2
真真切切,2
创建活动,16
连线,3
扩面,2
有文,2
有声,6
有影,2
有图,2
精心安排,2
对本,2
本行业,2
发动群众,7
密切相关,5
白河,3
推动者,2
从我做起,2
要花,2
气力,2
灯下,2
为重,2
私心杂念,2
纰漏,4
计生委,9
招商银行,11
虚拟化,2
卫,9
孟群,2
无锡市委,1
黄钦,2
总裁,5
施顺华,2
刘晓强,1
谢寿坤,1
小金,1
客户部,2
郑新盈,1
李刚,4
行长,1
王晏蓉,1
ic,1
发展趋势,2
云卡,1
卡由,1
不断进步,1
日趋,2
三院,1
总对,2
招行,2
二类,1
七家,2
应用环境,1
实际操作,1
信息网络,2
挂号费,2
钱包,4
陕铁,20
特约,2
张玉鹏,1
姜东亮,1
雀儿山,12
通车,12
铁一局,8
王刘勋,4
掩,5
之情,14
2003,10
汶,1
映汶,1
谨记,1
德,5
修身,7
技,3
立业,1
校训,3
能手,7
建功立业,2
山高路险,1
高寒,2
川藏,5
拼搏,10
历时,7
天险,1
刘勋,3
所在,27
学弟,2
学妹,2
宋欣林,1
应聘,2
学徒制,10
学长,3
素养,22
人才需求,2
人才培养,13
服务行业,4
高职,6
院校,12
陕铁院,2
土建类,1
联姻,2
共育,1
之才,2
王将阳,3
杨凯,1
工程技术,6
编入,2
升入,1
新班,1
学期末,1
中建,3
八局,1
中铁,11
二十,2
局三,1
入学,1
直呼,1
配发,1
工装,4
上墙,1
结成,1
师徒,1
职场,4
十四,2
铁建,5
数十家,1
课程标准,1
王晖,1
入选为,1
内化,3
于心,6
德技,1
双修,1
志强,7
桥梁工程,1
大三,2
专业课程,3
泡沫剂,2
起步,2
泡率,1
稳泡,1
请教,4
铜奖,1
金奖,5
谈及,3
感言,9
文化氛围,1
学分,2
学社,2
卓越,10
启迪,3
bim,6
逃生,17
控制系统,12
扶尺,1
孕育,1
中中,1
佳绩,5
频传,1
167,1
锻造,4
专业技能,5
面向社会,2
资源库,5
备选,2
土木工程,1
总分,2
急需,3
布点,1
相近,3
教学改革,2
教学资源,2
教学方法,1
工程造价,1
铁道,7
自动控制,1
技术标准,4
工学,2
课程体系,1
兴奋点,1
教学大纲,1
首开,1
抢订,1
国赛,1
精测,1
精调,1
团体,2
张戈亮,1
工务,4
线路工,1
勇夺,1
昭平,1
马敏,1
新长征,1
突击手,1
之师,1
青年教师,6
彭磊,3
银西,1
贾源,1
二衬,3
带模,3
注浆,3
泵送性,1
混凝土,5
粘结性,1
流动性,1
高抗,1
抗渗,1
经济性,1
技术指标,1
不胜枚举,1
郭军,1
受聘,1
讲师,3
王涛,3
教子,1
川特,1
首片,1
模架,1
现浇,1
简支,1
箱梁,1
浇筑,1
教师队伍,5
高性能,2
实训,6
工区,1
建筑施工,1
教科研,1
生产实践,3
技术咨询,2
教指委,1
流行,2
指委,1
专指,1
马来西亚,8
局等,1
总额,3
青藏铁路,1
工程局,2
电工,5
七局,2
紧跟,8
四批,1
肯尼亚,4
蒙内,2
肯方,1
九局,1
结盟,1
校际,1
本专科,1
留学生,2
当选,5
俄,12
大学校长,1
应用型,1
百千万,1
中方,3
不断扩大,4
职业院校,1
权威机构,1
麦克,1
思,3
就业率,2
97.05%,1
铁路局,4
紫阳县,3
薛远军,1
张晓红,1
四零,2
服务措施,1
延时,2
积压,1
差错,3
力促,4
回顾总结,1
薄弱环节,3
汉阳,4
角色定位,1
做文章,1
扮演,7
调解员,4
治安员,2
打牢,2
suj,5
拓宽渠道,1
广集,1
深入群众,1
获取信息,1
千家,1
门常开,1
社情,2
聚拢,2
入群,1
法律宣传,1
召集,5
沟通交流,5
上访事件,1
正确引导,1
激化,1
窗口单位,2
增配,3
所内,1
挂失,2
亲和力,1
前移,1
老弱病残,2
送证,1
错时,2
多策,2
部位,4
义务,43
红袖章,3
巡逻队,6
挤压,3
国计民生,1
油,5
重大案件,2
不良反应,12
192,4
药监局,25
按品规,1
市食,3
每家,1
基药,1
证明文件,1
包装材料,1
年原,1
卫生部,1
制药,1
厂商,3
病例,1
唐媛,1
今年初,4
高风险,1
参与度,3
报表,2
9199,1
苏健,1
由县,2
创文办,1
经贸,7
再生,4
回收,5
成土,1
飞扬,1
逐街,1
市貌,2
通知书,10
擅自,7
乱堆,1
乱放,6
废弃物,3
野,1
对乱,1
劝导,30
占道,1
僵尸,5
车拖移,1
商贩,7
墙体,2
及乱,1
乱画,1
店外,1
出店,3
余件,4
地摊,2
及店,1
受权,2
思想道德,23
天津市,17
武清区,1
廊坊市,1
内蒙古自治区,14
二连浩特市,1
辽宁省,14
盘锦市,1
吉林省,20
四平市,1
黑龙江省,15
牡丹江市,1
淮安市,1
温州市,1
安徽省,15
合肥市,6
泉州市,1
新余市,2
威海市,1
南阳市,2
湖南省,23
湘潭市,2
清远市,1
广西壮族自治区,13
来宾市,1
文昌市,13
长寿区,1
遂宁市,1
黔西南布依族苗族自治州,1
兴义市,1
云南省,20
安宁市,1
日喀则市,2
白银市,1
海南藏族自治州,1
共和县,1
宁夏回族自治区,6
永宁县,1
北屯,1
市二,1
单位名单,1
戏曲,3
广渠门,1
平谷区,1
滨河,2
宋庄镇,1
中心小学,6
南开区,2
和平区,7
少年宫,6
河西区,1
平山,5
宝坻区,2
周良,1
红桥区,1
关工委,15
唐山市,1
承德市,1
沧州市,1
联席会,2
石家庄市,4
桥西区,1
泉西,1
鸿溪,1
张家口市,1
经开区,8
沈家,2
屯镇,1
衡水市,1
桃城区,1
忻州市,3
长治市,7
晋城,10
师范学校,2
临汾市,1
乡宁县,1
盐湖区,1
初级中学,3
呼伦贝尔市,1
海拉尔区,1
学府路,1
赤峰市,1
红山区,1
红庙子,1
锡林郭勒盟,1
锡林浩特市,1
巴彦淖尔,2
乌拉特中旗,1
阿拉善盟,3
阿拉善左旗,1
蒙古族,1
沈阳市,11
铁西区,1
保工,1
抚顺市,1
望花区,1
雷锋,6
营口市,1
盖州市,1
教研,4
本溪市,1
溪湖区,1
河沿,1
铁岭市,1
东北师范大学,1
吉林省延边朝鲜族自治州,2
延吉市,3
第九,1
白山市,3
抚松县,1
白城市,2
洮北区,1
松原市,1
公主岭市,1
哈尔滨市,3
齐齐哈尔市,1
铁锋区,1
光荣,10
佳木斯市,1
鸡西市,1
第十九,3
伊春市,1
伊春区,1
讲师团,2
徐汇区,1
长宁区,1
审判庭,4
静安区,2
附属,22
杨浦区,1
四平路,1
复旦大学,1
儿科医院,1
工部,2
侵华日军南京大屠杀遇难同胞纪念馆,1
广播电视,3
总台,4
扬州市,2
文明礼仪,3
传习所,4
童声,1
少儿,2
创研,2
毓,1
龙路,1
实验学校,14
宿迁市,1
锦华,1
宁波市,1
象山县,1
丹城,1
第五,14
湖州市,1
长兴县,1
嘉兴市,3
衢州市,1
开化县,1
舟山市,1
丽水市,1
淮北市,2
宿州市,1
埇,1
阜阳市,3
淮南市,2
马鞍山市,2
铜陵市,1
郊区,2
安庆,1
厦门市,1
海沧区,1
莆田市,5
南平市,1
龙岩市,8
宁德市,1
平潭,1
实验区,5
共青团,12
赣州市,6
上犹县,1
丰城,1
上饶市,25
上饶县,1
井冈山市,3
外国语,4
东营市,4
济宁市,2
泰安市,7
岱岳,1
日照市,1
新营,1
莱芜市,4
滨州市,2
开封市,1
集英,1
平顶山市,1
卫东区,1
安阳市,5
三官庙,1
焦作市,1
信阳市,1
邓州市,1
桑庄镇,1
襄阳,2
宜昌市,2
随州市,1
随县,1
尚,6
市二中,1
潜江市,1
曹禺,1
天门市,2
开福区,1
衡阳市,9
蒸湘区,18
红湘,1
资阳区,1
南岳,1
宫,3
郴州市,6
怀化市,1
洪江市,1
口镇,18
佛山市,7
河源市,5
源城区,1
雅居乐,1
梅州市,1
剑英,1
中山市,1
肇庆市,1
奥,1
威斯,1
云浮市,1
检察工作,7
防城区,1
那良,1
镇滩,1
散,6
北海市,1
银海区,1
玉林市,2
西乡,1
柳州市,2
柳北区,1
海口市,8
第二十七,1
乐东黎族自治县,1
屯昌县,1
白沙黎族自治县,1
七坊,1
黔江区,1
沙坝,1
涪陵区,1
渝中区,1
渝北区,3
南川,1
巫溪县,1
休,1
泸州市,1
绵阳,2
火炬,6
宜宾市,1
内江市,1
第十,1
达州,1
眉山市,9
体育局,5
资阳市,1
雁江区,1
马鞍,2
正安县,1
贵州省黔南布依族苗族自治州,1
龙里县,3
白云区,1
玉溪市,2
高级中学,5
大理白族自治州,1
大理市,1
检察室,3
普洱,1
思茅,1
校外活动,1
拉萨市,5
阿里地区,1
革吉县,1
盐湖,1
未央区,1
合阳县,1
文家,1
明德,4
杨凌佳,1
兰州市,4
嘉峪关市,2
第六,4
定西市,1
陇西县,1
渭州,1
庆阳市,2
正宁县,1
山河,6
武威市,7
民勤县,1
黄南藏族自治州,1
同仁县,1
完小,1
海西蒙古族藏族自治州,1
石嘴山市,1
平罗县,1
回民,1
吴忠市,1
利通区,1
固原市,1
隆德县,1
中卫市,1
技术学校,7
伊犁哈萨克自治州,1
察布查尔锡伯自治县,1
乌鲁木齐市,1
阿图什市,1
育才,2
喀什地区,1
班主任,12
福泉市,1
宜都市,3
钦州市,5
钦南,1
信息安全,1
故宫博物院,2
国家博物馆,1
私营经济,1
违禁,2
出版物,2
司,3
中央人民广播电台,1
节目组,1
六安市,1
工作部,3
科协,5
杂志社,2
漆仲武,1
东城区,3
金利,1
教学研究,2
教研员,3
廖媛,1
张申,1
东丽区,5
苏萌,1
侯,9
芳华,9
邯郸市,8
韩立军,1
秦皇岛市,8
高佩,1
保定市,2
政体,1
莉莉,1
王文清,1
晋中市,1
榆次,1
中学校长,4
团委书记,3
康继恒,1
土默特右旗,1
张洁,1
科员,5
高敏,1
锦州市,1
陈青敏,1
大连市,1
高兵,1
满族,1
丹东市,2
纤维,2
大伟,5
德育工作,2
宏伟,2
赵春媚,1
七台河市,1
学校德育,3
孙莹,1
鹤岗市,1
李春妹,1
大兴安岭地区,1
姚建龙,1
研究会,12
副会长,5
忻雅华,1
民间文艺,1
家协会,1
张斯恒,1
王芳,1
名誉,3
昆曲,1
赵舒,1
长史,1
国生,1
常州市,1
华罗庚,1
艺术团,8
绍兴市,3
舒珂,1
金华市,7
青少年宫,1
市少,2
朱道,1
鸿,1
台州市,1
椒江区,1
燕语,1
亳州市,1
周树龙,1
滁州市,1
韩正兵,1
芜湖市,3
王卫红,1
小学校长,9
徐琼,1
漳州市,1
张素敏,1
三明市,1
展览馆,1
馆长,3
龚全珍,1
萍乡市,7
莲花县,1
南陂,1
离休,3
老干部,6
周九发,1
兴国县,3
程一红,1
张淑红,1
胶州市,1
康梅,1
淄博,1
庄健,1
临沂市,3
潘全柱,1
德州市,4
彭家峰,1
鹤壁市,3
洪亮,2
新乡市,1
杜颖娟,1
许昌市,1
任军,1
驻马店市,1
刘玲,2
黄石市,1
西塞山区,1
助理,14
吕燕,1
鄂州市,1
王筠,1
罗腾浪,1
邵阳市,6
德育,3
蒋家,1
杰,2
土家族,1
常德,1
钟挺华,1
永州市,2
离休干部,7
罗晓梅,1
海丰,1
红宫,1
红场,1
讲解员,3
高天珍,1
茂名市,1
陈楚琴,1
揭阳市,2
政教处,4
周述,1
徐卫梅,1
园长,3
苏慧,1
钦南区,1
副检察长,4
陈继俊,1
美兰区,1
灵,2
刘永,1
黎族,1
陵水黎族自治县,2
包茹华,1
南岸区,1
袁宇,1
沙坪坝区,1
傅艳,1
宋,27
淑芳,2
自贡市,2
富顺县,1
富世镇,1
辅导班,1
杜先慧,1
广安市,1
广安区,1
何惠贤,1
德昌县,1
徐仁龙,1
赵乾宇,1
铜仁市,6
研究室,2
刘邦,1
学花,1
纳西族,1
丽江市,1
家庭教育,16
刘源,1
扎西,5
索朗,1
王万斌,1
李琪,1
史键,1
天水市,2
麦,1
倒计时,5
大公网,2
李阳波,1
陕川,1
何日,1
谈论,3
话题,5
动车组,3
驶去,2
秦岭山脉,2
643,1
江油,1
509,1
引出,1
北向南,1
关中平原,2
平原,3
四川盆地,1
成绵乐,1
共设,3
阿房宫,1
剑门关,1
青川,2
关中,1
蜀地,1
时空,3
难于上青天,1
十分复杂,1
134,1
秦岭隧道,1
坡道,1
机车,5
制动,2
随车,2
高坡,1
区段,1
千分之,1
二十五个,1
上坡,2
按途,1
机务,1
电务,1
处室,1
至新场,1
贯穿,4
自然保护区,6
观音山,1
朱鹮,2
菜子,1
大熊猫,5
敏感区,1
栖息,2
羚牛,1
金丝猴,1
珍稀,2
野生动物,5
在建设中,1
高架桥,2
保护网,1
降到,6
铁路网,4
八纵,1
八横,1
大西,1
华北,4
西南地区,3
成渝,2
滇,3
城市群,2
关天,1
谋求,2
嵊州,7
再谋新,1
转向,7
处在,8
迫切要求,1
质量第一,1
生产率,1
微观,1
宏观调控,2
有度,2
经济体制,1
创新力,1
经济战线,1
实质,7
领带,4
高端化,2
厨具,7
品牌化,3
陈炎,3
根说,1
三件,1
引才,2
配套工程,3
时尚,3
艇,1
湖片,1
选资,2
好消息,10
色织,1
帅丰,2
电器,3
亿田,7
股改,1
巴贝,2
工厂化,2
养蚕,2
换人,1
品牌战略,2
兴区,1
科创,1
尽早,10
英才,5
省千,1
旭昌,2
强链,1
补链,1
扮演着,1
市经信,1
王建祥,2
服饰,2
主力军,4
七化,1
分行业,1
具体来说,2
虞,1
嵊,1
厨房电器,2
灶,4
厨电,4
pc,2
构件,2
层次,6
人力资本,1
孙伟勇,2
论述,3
1.09,1
年产,2
解决目前,1
供不应求,1
油烟,14
煮妇,1
无烟,3
无害,1
立场,18
何东铭,1
电池,6
问世,1
华盛顿大学,1
约书亚,2
史密斯,5
joshua,1
smith,1
瓦,1
米斯,1
塔拉,7
原型,3
这台,2
电流,3
通讯设备,2
蓄电池,2
消耗,3
束缚,3
不妨,2
假设,2
手机电池,1
面板,1
发光,4
二极管,1
将光,1
射频,2
tv,1
混合系统,1
微瓦,1
这强,1
几万倍,1
毫瓦,2
backscatter,1
反向,3
散射,2
无线电波,2
反射,2
镜子,3
sos,1
早前,2
jeeva,1
wireless,1
passive,1
数字信号,2
拨号,1
冷战,1
1945,2
苏联,1
纹章,1
雕像,1
莫斯科,2
美国大使馆,1
元件,1
时才,2
组件,3
远处,5
低功耗,1
植入,1
家用,3
放进,3
手机信号,3
触摸,4
