item,weight
furber,1
brammo,1
庄信,1
万丰,1
johnson,1
matthey,1
蓄电,1
供能,1
f3.8,1
工况,1
零排放,4
bev,1
矿车,1
堆高机,1
自卸车,1
压雪机,1
675,1
b6.7,2
l9,2
达灵顿,1
326,2
1375,1
比四,1
1846,2
众诚,7
车友,12
参展商,1
全系钜惠,1
成团,2
省时,4
趁现在,1
悦心,1
5050,1
零利率,2
装具,1
0311,4
85615222,1
8561533324,1
86839396,1
易手,2
86815892,1
汽贸,2
佛道,5
叫学佛,1
慧律,1
［,5
］,5
算命,2
回向文,1
愿证佛,1
自性,1
降伏,1
怨敌,1
愿度,1
海如,1
遍知,1
普贤,1
彼圣众,1
善业,1
尽回,1
三身,1
法性,1
实谛,1
僧众,1
意乐,1
普渡众生,1
救度,1
随求,1
神咒,1
乳房,29
乳晕,2
乳汁,1
涨奶,2
涨奶会,1
下垂,3
绝经,3
丰胸,8
镜前,1
垂放,1
橘皮,2
凹点,1
种好,1
加强锻炼,2
趴着睡,1
晚育,1
高油,1
平躺在,1
轻按,1
微红,2
扩胸,1
播放按钮,1
对美反,1
票仓,2
报复性,3
波本,1
威士忌,2
哈雷,3
釜底抽薪,1
敏感时期,1
拿枪,2
谈判桌上,1
对美钢,1
堪培拉,4
竞演,1
以梦为,1
浅唱,1
第一组,1
位即,1
胡艺洁,1
高音,2
领唱,2
扬琴,1
荒废,5
音色,3
声压,1
控性,1
灵性,4
高低音,1
初赛,8
久别,1
唱功,2
第一首歌,5
身骑,1
危不,1
卢典,1
刚柔并济,1
美声,2
转音,1
真情实意,2
一首歌,2
声乐,5
唱法,1
anu,1
hd,2
计算机系,1
艺术细胞,1
所喜,3
所爱,1
曲终,2
不散,2
静悄悄,1
地来,1
刘勍,1
祖孙三代,2
潇洒走,1
咿呀学语,1
那首歌,1
万利达,1
歌王,2
完琴,1
唱上,1
校园歌手,1
用伤,1
伯牙,1
子期,3
知音,2
玉汝于成,1
曼声,1
而歌,1
雪人,4
而生,3
近万,3
发贴,2
安薪颖,1
小提琴,4
写歌,5
五六十,3
编曲,3
成蝶,2
邹思聪,1
饶有,1
去学,1
学比,1
音乐风格,1
jazz,1
soul,1
曲风,1
音符,7
挑逗,1
沉溺,1
无限期,1
之位,2
national,1
library,1
australia,1
parkes,1
pl,1
canberra,1
act,1
来澳,1
911s,1
手们,1
鬼妹,1
亚裔,1
pgone,1
门后,2
度日,2
干些,1
抽空来,1
元长,1
鼻酸,3
多少岁,3
每首歌,2
扎心,2
人发,3
放价,1
大鞋,1
盛润,1
千百度,2
特卖会,1
送夏款,1
长袜,1
太阳伞,1
好来,1
周大福,1
硬金满,1
钜,3
耀,1
海尔曼,1
双冠,2
伊斯,3
科因,2
伤缺,1
战拜仁,1
国王杯,3
下轮,1
列队欢迎,2
拉莫斯,3
哈尔,3
纳乔,2
纳瓦斯,1
卡西利,1
瓦拉,1
特奥,1
克罗斯,1
德里奇,1
卡塞,1
米罗,1
科瓦,1
契奇,1
塞瓦,1
略斯,1
马约,1
拉尔,2
复制到,13
飞象,89
老莫,13
人新,4
果哥,73
特别感谢,4
论电,6
有象,1
少走弯路,2
集贸市场,3
b2c,3
盒马,1
鲜生,1
微商到,3
货场,3
褚橙,1
物以类聚,1
人以群分,1
共同爱好,1
购买决策,1
那去,2
传统模式,3
大包装,1
小份装,1
微盟,7
万时,1
邻里关系,7
买不到,6
光在,1
要养,3
顾得上,2
过万是,1
老莫和果,2
哥受,1
太牛叉,1
海蟹,2
卖蟹,1
秦总,1
羊奶,12
牧场主,3
倍级,3
燕,4
谷坊,3
多破,3
雅布,1
家破,2
米菲,1
微博卖,1
白领阶层,1
老莫和华,1
康总,1
roseonly,1
浦易,1
擦盘,1
果妹,20
年果,2
老莫给,1
老莫当,1
莫刚,1
拉新,1
差果,1
容易接受,1
微商卖,1
哥到,1
零售量,1
起量,1
年用,1
水果店,5
大微商,1
高粘度,1
月销,3
某新,1
同增,1
看果,2
挂出去,1
汪总听,2
网红达,1
虚拟社区,1
农特,1
赚个,1
小而美,1
号鲜,1
万果,1
价高,2
议价,3
就区,1
信任感,1
深有同感,1
从果,1
人微,1
商卖,1
比果,1
老莫去,1
功不可没,3
左一,1
微商果,1
上不花,1
比鲜,1
丰好,1
产品升级,1
哥八,1
期飞象,2
前佑康,1
盘手,3
魏总,1
时举,1
魏总对线,1
沃杰,1
陈总,1
春药,1
唯二,1
海生,1
沃总,1
受用,4
太牛,3
第六批,3
蓝莓,5
赵总,2
烘培,1
德清,3
虫子,3
愁愁,1
山姚,1
007,1
沃尔德,1
胡总,1
楼丁,1
銘扬,1
黄上,1
卖酒,2
网王,1
王老吉,1
甘总,1
唯新,1
潘总,1
005,2
5.23,1
亿掌维,1
冯总,4
绿领,1
茂切,1
周总,1
009,2
黄总,1
死里逃生,2
集盒,1
孙总,1
惠众,1
李总,4
冰激淋,1
彤曦,1
郭总,1
几十场,1
飞象会,1
董会,1
服装行业,1
养花,1
食品行业,2
社区资源,1
几万斤,1
番薯,2
个果,1
揭密,1
以飞象,1
老莫飞象,1
不加,1
老莫于,1
仅次,1
万风,1
买众,1
筹房,1
众安,1
遂昌,1
位大,1
屌,2
蒸锅,1
招之,1
陈安之,2
最不缺,3
趾高气扬,1
苍白无力,3
海不,1
它容,1
纳百川,1
修行在个人,1
宁死,3
人捧人,2
人比人,1
没富,1
连襟,1
没穷过,1
倾轧,3
不富,1
不穷,1
大连旅游,1
碰海人,3
竹篓,2
盖起来,1
爬上去,1
蟹爪,1
扒拉,1
越穷,1
越生,1
养不活,1
砸锅卖铁,1
硬要,1
只念,1
民办教师,2
转业军人,1
商品粮,2
公家人,2
青梅竹马,1
活络,1
县上,5
未卜,1
鱼养,1
麦面,1
二叔,7
大饭店,2
供不应求,3
起早贪黑,5
收获期,1
馋涎,1
遭逢,1
茅草棚,1
惺忪,1
睡眼,2
茅棚,1
农药味,1
肚皮,3
昏死,2
撒手人寰,1
赤贫,2
形销骨立,1
那件事,2
拼死,2
英语老师,2
农门,1
她学,2
农村妇女,8
考出,2
服侍,7
所教,1
第一第二,1
眉开眼笑,1
家属区,2
浇地,1
渠水,1
下淌,1
泡塌,1
用土,2
填得,2
老高,2
贫瘠,3
安分守己,1
爬出去,1
七爪,1
而后快,1
暗无天日,1
愚昧,2
嫉恨,1
生死线,2
相残,1
相伤,1
瓜葛,2
鱼死网破,1
骨肉相残,1
深切体会,1
就生,1
哭成,1
泪人,1
黑白照片,1
新学期,7
借遍,1
急得,2
预支,1
恩情,3
厂子,5
自食其力,1
十六岁,3
境况,5
供得,1
没考上,2
发高烧,3
决意,1
不念,3
兄妹俩,1
仨,1
互殴,3
闹出,1
蝇头小利,2
含着,1
大货,2
脸面,2
不择手段,2
勾心斗角,2
相关联,2
那方,1
跨学科,1
管仲,1
知荣辱,1
仓廪,2
实而知,2
礼节,5
扶不起,1
拷问,3
上层社会,12
下层社会,7
某富,1
名声在外,1
冒大,1
虚情假意,3
见风使舵,2
你敬,1
我敬,1
一丈,2
造富,2
轻装上阵,3
人心向背,2
人人自危,3
可下,1
猜疑,3
出卖,14
睚疵,1
必报,1
随便说说,2
混口饭吃,1
疲于奔命,1
卖命,2
提防,4
暗地里,5
为乐,1
长处,3
大眼瞪,1
小眼,1
一腔,3
地头蛇,1
嫉妒心,2
挥手,5
王炸,1
无眠,3
mofzpy,1
深意,4
华东师范大学出版社,1
教材内容,1
林达华,1
数学课,2
一日千里,1
乘势而上,1
对美中,1
忌惮,8
质变,1
五到,2
kurzweil,1
电脑产品,1
计算速度,1
瞠目结舌,4
l3,1
l4,1
同传,1
翻译机,3
四川话,1
衣食住行,1
晓译,1
英语六级,2
翻译官,2
翻译器,2
同声,1
handle,3
拔升,1
闻所未闻,1
spot,1
双足,1
步兵团,1
斥,1
开路先锋,1
网联,3
微信们,1
之福,1
签个,1
眼皮子,3
问责到,1
担起,3
渗透到,3
敞开大门,1
一大步,1
早年间,1
狐狸精,1
黄皮子,1
私通,2
托生,1
愚钝,1
欺软怕硬,2
嗜人肉,1
镇有,1
寡妇,18
小嫚儿,9
十二三岁,1
笤帚,10
五六岁,3
炊帚,10
割好,1
麦子,5
用新面,1
提篮,2
油饼,1
回娘家,3
姥娘,4
叫门,1
娘俩,4
害渴,2
犯浑,1
瞅见,1
瓜棚,3
大嫚儿,8
看瓜,4
恁,38
样儿,2
割块,1
笑吟吟,2
上瓜,2
抱进来,1
割开,1
咱三人,1
挑瓜,1
这大嫚儿,1
真讨人,1
当聊,1
闲天,1
哪全,1
虱子,1
扳过,1
撕下,2
咽,9
吱,5
乱叫,1
那大,1
嫚,1
呲,1
尖牙,1
咬开,1
脑浆,1
咔嚓,2
带肉,1
精光,6
精吃,2
衣裳,3
他娘,4
好端端,3
咧,4
精说,3
这皮,1
精便,1
一把抓,1
动弹不得,1
嘴馋,5
腚,1
掐,3
塞到,2
活活,9
精连,1
吹灯,2
炕,8
半夜里,1
皮货,1
子精,1
回话,1
门缝,4
门栓,1
得门来,1
没亲够,1
那中,1
咱快,1
精睡,1
多时,3
捎,10
精不给,1
姐俩,1
儿个,1
精就,1
咬了一口,2
没咬动,2
还套,1
顶针,1
他弟,2
指甲盖,2
刚擦,1
庄上,1
吃人肉,2
做声,1
心里打鼓,1
俺害,1
尿炕,2
根儿,2
里骚,1
骚得,1
困不着,1
精怕,1
完快,1
厢屋,1
鏊子,4
那棵,1
大槐树,1
埋好,1
树顶上,1
天老爷,1
看景,1
天兵天将,1
轿子,2
精一,1
叫树,1
快上来,1
爬树,1
团团转,1
上屋,1
装菜,1
大筐,1
拴上,1
井绳,4
拉上来,2
家什,1
拉到,1
树杈,1
哐当,1
眼冒金星,2
叫唤,4
亲娘,3
疼死,1
烫死,1
半死,2
俩一,1
里气,1
可得拉住,1
边拉边,1
筐子,1
树顶,1
咣当,2
这一跌,1
一烫,1
炸毛,1
树底下,2
现了,2
磨快,7
爬下来,1
门档,1
门扇,3
精来,5
那儿,8
挑子,1
炮仗,6
大炮仗,1
头里,1
鼓死,1
炝,4
褡裢,1
攮,2
擦黑,1
埋进,1
锅头,2
树藏,1
不多时,2
全落,1
刮过来,1
呜嗷呜嗷直,1
精边,1
黑漆漆,1
精疼,1
吱吱叫,1
心说,1
灯点,1
精端,1
屋去,1
那挂,1
轰隆轰隆,1
眼珠子,3
炸碎,1
晕乎乎,2
生疼,3
瞎了眼,2
摸出,1
剪掉,1
精在,1
蹬,6
埋皮,1
大灰蓬,1
之极,1
姐妹俩,2
采灰蓬,1
俩把,1
漂着,1
灰蓬,1
上柴,1
告饶,1
加柴,1
安生,1
安德森,2
飞近,1
15c,1
鹰,3
东沙群岛,1
战斧,2
同温层,1
载弹量,1
制导,1
标靶,1
多架,1
宫古,1
机来,1
瞧不起人,1
未带,1
假想敌,1
矛,1
有盾,1
来而不往非礼也,1
不明飞行物,1
尾光,1
高超音速,4
人站,1
吓倒,2
校心协,1
行小编,1
校级,2
柳絮,13
应着,1
心协,3
zheng,1
jing,1
见识一下,2
下浙,1
大校,2
男人味,1
浙警,2
开个,3
中国美术学院,19
手握着,1
下沙,1
漂酿,1
社团组织,2
眼力,2
跨部门,2
hsxxxswx,1
体香,8
女人味,3
第一招,1
可多,2
葡萄柚,2
菠萝,4
木瓜,4
第二招,1
花茶,5
助养,1
丁香花,1
养颜,1
茉莉花茶,1
增香,1
明目,3
可令,2
流溢,1
生香,1
第三招,1
盆里,2
撒些,1
香身,1
后妃,1
杨贵妃,1
华清池,1
香汤,1
令六,1
宫粉黛,1
第四招,1
熏香,2
第五招,1
沐浴露,2
香型,7
洗衣粉,1
买同,1
过杂,1
呛鼻,1
kayla,1
最显,2
鹿小寞,1
鹿姐,1
十斤,4
教你用,1
八种,1
唇色,1
晚十点,1
长斑显,1
小秘方,1
生不,1
烫发,1
别瞎烫,1
狐尾卷,1
农团山,1
怪我太,1
肉嫩,1
锅汤,1
黯然,2
何忍,1
残食,1
自长,1
盘中餐,2
肚中食,1
子今,1
非鱼,2
焉知,1
子若为,1
相由,1
讲清楚,1
我令,1
该当,2
何想,1
当为情,1
角度观察,1
没准儿,1
啥时候,3
癫痴,1
只愿,1
规劝,1
叮咛,2
晓之以情,1
以理,1
饮食结构,1
顺者,1
固执己见,2
无入,1
境里,1
圆融,2
不妄读,1
圣贤书,1
身体发肤,1
珍之重,1
孝道,5
次方,1
duo,9
建筑学家,1
梁思成,1
跃阶,1
一千个,1
融信,11
数易其稿,1
茶亭,1
围合,2
结庐,1
人境,1
张弛,1
大横厅,1
可合,2
餐台,1
动线,2
茶室,1
小宝贝,3
之舟,2
五口之家,1
五口,1
起居生活,1
男主卧,1
好室,1
成双,1
陪伴着,5
主卧室,1
寸寸,1
光阴,3
双杭,2
私邸,1
恭迎,1
0591,1
87887777,1
案名,1
洋中,1
榕房,1
许字,1
0069,1
肌体,2
泌乳期,2
渐进性,1
病牛,2
粗乱,1
切易,1
且易,2
粘膜,2
变淡,1
黄染,1
时较,1
使役,3
饲草,1
草料,1
全价,1
劳逸结合,1
锥虫病,1
肝片,1
吸虫病,1
疥螨病,1
消耗性,1
干酵母,1
喂服,1
碳酸氢钠,1
麦麸,1
米汤,5
可配,1
1500ml,1
肌肉注射,2
磷酸,1
腺苷,1
废绝,1
圣能,2
母牛,4
犊,2
费劲儿,1
上膘,1
奶水,5
发情,2
牛犊,1
13948855619,1
hey,2
roll,2
gre,1
ielts,1
雅思,8
托福,5
方向性,2
what,6
doing,1
托福考试,1
pressure,2
任于,1
苦其心志,1
交流式,1
解惑答疑,1
陈晓丹,1
cassie,1
曾以,3
staffordshire,1
击破,1
打成一片,3
想得到,2
think,1
奶思,1
f111,1
精心策划,3
scda,2
神级,2
简培,1
刑场,2
扶起来,2
两脚,2
不哭,5
磕,3
想忍,1
吃晚饭,3
饭端,1
玩具店,2
可买,3
模型飞机,3
屡试不爽,2
我想试,2
碰碎,2
盛饭,2
吃苦,6
中苦,2
怎为,1
打烂,3
闯祸,1
碰过,3
我报,2
让我学,2
划好,1
换部,2
能常,1
二话不说,2
随取,1
随用,1
提款机,4
时盼,1
抱个,1
赌债,1
再也不能,7
杀了人,2
断头台,1
开新,1
巴掌,7
打四,1
饿到,3
半块,1
往外面,1
跟上去,3
玩好,1
书比,1
口琴,3
出个样,1
没坏,4
要换,1
勤工俭学,5
挣来,1
十万块,3
狠心,5
swdtzq,1
赶一街,1
一街,5
克看,1
正事,1
赶街,1
有百利而无一害,1
街咯,1
美极了,2
黄晓勇,3
早餐会,1
能源安全,4
中国社会科学院研究生院,1
出口国,1
社会科学文献出版社,1
气价,1
东北亚地区,1
铁戈,1
炉业,1
转炉,1
化铁,1
属鸡,9
财运,10
完全免费,7
属相,1
承认错误,4
人若,1
从旁协助,1
更狠,4
贪狼星,1
照临,1
财业,1
两旺,1
鸡人,1
月行,1
帮身,1
之吉运,1
财气,2
囊中羞涩,1
功成名就,1
忠厚老实,1
擅自行动,1
七杀,1
攻身,1
太岁,1
凶运,1
如头,1
正印,1
挡灾,1
鸡本,1
大放异彩,2
正财,1
偏财,1
十二生肖,10
鼠,5
受赠,3
白忙,1
1386990356,1
夫妻关系,11
第一百八,2
物权法,2
物权,2
四圣,6
说法不一,1
为序,1
出前,1
取其优,1
兵圣,8
亚圣,7
计圣,4
孙膑,14
尉圣,3
尉缭,3
谋圣,6
鬼谷子,4
次圣,2
兵祖,4
吕尚,9
人屠,7
王翦,3
隐圣,3
张良,3
兵仙,4
武圣,3
军事家,2
百世,1
兵学,1
巨作,1
孙子兵法,5
十三篇,1
军事史,1
学术史,1
无败迹,1
资治通鉴,2
为史,1
不分胜负,1
孙吴,2
合称,1
秦昭王,1
六国,1
之军,1
百余万,1
从师,1
齐国,4
齐威王,1
军师,1
田忌,1
桂陵,1
霸业,2
尊其为,1
线路图,1
车脏,1
怎能不,2
有加,2
粉嫩,10
疤,3
刺目,1
车美,1
车漆,4
打蜡,2
刮痕,1
搬出,6
iq,16
喷一,3
焕新,2
喷擦后,1
荷内,1
疏水,3
酸雨,5
雾气,10
划痕,4
▏,4
一喷一,2
如新,1
酷热,1
变旧,1
能当,2
镀上,1
保护膜,2
返厂,1
重造,1
光泽度,1
光滑度,1
小博美,1
防刮花,1
滚下来,2
泥泞,2
赞赞滴,1
老车,1
去污,5
鞋面,2
塑料件,1
耐水,1
多瓶,1
变魔术,1
高雄,2
中国台北,4
发明奖,2
雨刷,2
养好车,1
起车,2
伴送,1
真头,1
看劲,2
树有,1
200kg,1
纸浆,1
刘坪,1
何湾,1
林果,2
90.9,1
91.1,1
33.4,1
5853,1
81.6%,1
林果业,1
马琳,9
三棵树,1
苹果树,1
花椒树,1
乒乓球赛,1
体育赛事,1
过乒超,1
齐聚桃乡,1
当当,1
波新规,1
背景墙,1
肉冻,1
团干,5
one4,1
2306,1
级计算机,1
李莹玉,2
two,1
陈青,1
对团,1
three,1
中为,3
俊逸,3
杜修振,1
风雪,2
濒海,1
战斗舰,1
西太,1
好几种,1
holidayhappy,1
workers,1
dayhappy,1
labor,1
dayc,1
驾船,1
船去,1
ollie,14
harry,7
定下,4
网兜,1
剑术,1
射箭,4
雪地,8
冰屋,1
柏树,3
令人激动,1
镑,1
海盗船,1
聚苯乙烯,1
船牢,1
发射器,2
回大,1
adventure,2
peterhead,1
拍坏,1
fackbook,1
洋流,4
几百公里,3
aksel,2
枯树枝,1
干上,1
新帆,1
askel,1
游骑兵,1
远航船,1
大船,3
朝南,3
英吉利海峡,1
多英里,1
登高望远,1
船队,2
金丝雀,1
加那利,1
暖流,4
横穿,4
捡起来,3
没断,1
一半多,1
fb,2
到此为止,3
这趟,2
非同凡响,1
圭亚那,1
传回,1
漂向,1
巴哈马,1
发出请求,1
漂到,1
海岸边,1
器充,1
stena,1
carron,1
会派,2
搜索队,1
捞起来,1
stuart,1
greer,1
塑料玩具,1
拍到,5
漂洋过海,3
上海大学,15
先天下之忧而忧,2
后天下之乐而乐,2
校风,3
勇于创新,4
前沿科学,1
营员,4
1.2019,1
cet4,1
学业成绩,1
成绩突出,3
学术研究,1
mat,3
正反两面,1
纸上,2
简表,1
18817215080,1
凡未,1
入营,1
直升,1
入学考试,4
考分,1
复试,2
营员应,1
学科专业,3
吃香,1
小南,1
社交圈子,1
历史记录,2
万人到,1
统计调查,2
专门人才,2
带火,1
北航,2
北交大,2
应用型,2
培养目标,1
类大,1
规划师,3
提供数据,1
交叉科学,1
千所,1
计算机专业,1
息,3
财经类,1
只招,1
理科生,2
多去,4
无工,1
120003,1
19000,1
14000,3
校园文化,7
启盟,5
光强,1
肖晓辉,1
guangdong,1
kingwin,1
law,1
firm,1
律师所,1
律所,1
tel13829126898,1
社交能力,1
群有,2
群用,1
看群,2
群等,3
拒斥,1
part1,1
流中,1
传统型,1
捎话,3
传情,4
情话,3
译成,1
天涯若比邻,1
part2,1
发短,1
人际沟通,3
条数,1
信息沟通,1
文字版,1
说错,2
泼出,1
覆水,1
熟路,1
率直,1
会发,2
遣词造句,1
闻其声,1
part3,1
以微,2
以群,1
交流信息,2
聚有,1
聚起,1
装聋作哑,1
乱糟糟,1
太乱,2
度会,1
业缘,1
趣缘,1
群以,1
几百条,1
合买,1
本群,1
新群,1
游移,1
part4,1
小群,2
群越,1
同质性,1
空泛,1
庸俗化,1
集点,2
脆弱性,1
泛泛之交,1
顾忌,1
小角色,1
差序性,3
费孝通,1
差序,1
推越,2
亲疏,3
序性,1
子群,1
part5,1
直抒己见,1
社会交往,1
独处,6
抽身,2
不定,11
三心二意,1
主体性,3
饥渴症,1
青年节,3
妳,1
三辈子,1
约稿,2
千字,3
sapei9x,1
种族,3
高深莫测,1
为人处世,1
布莱克,4
曼著,1
毛文娟,1
王韶宇译,1
精神分析,4
杰瑞,1
教育性,1
卡伦,1
霍妮,3
书单,3
神经症,1
合二为一,1
适应环境,1
精神障碍,1
有求于,3
推销员,4
来时,5
就范,5
ted,9
卡迈恩,1
加洛,1
演讲者,2
亿多次,1
神经学家,1
惊掉,1
实操性,1
祝你成功,1
长踞,1
当本,1
简单易行,1
虚无主义,1
幸福观,1
家庭幸福,3
分心,11
哈洛,1
走神,2
能克服,2
其弊,1
多动者,1
武志红,1
阿德勒,3
弗洛伊德,1
以泛,1
性论,1
分析家,1
对弗氏,1
泛性,1
论作,1
中心思想,1
笔调,1
光辉灿烂,1
帕瓦罗蒂,52
歌神,2
pavarotti,2
男高音,15
鲁契,6
亚诺,8
luciano,1
因患,2
胰腺癌,1
摩德纳,3
老帕,1
积极态度,2
金属光泽,1
全本,1
单首,1
咏叹调,20
二十世纪,1
浩如烟海,1
首歌曲,11
硕果累累,5
沃迪斯,1
旺兹沃思,2
爱乐乐团,18
作品集,5
之球,1
普契尼,10
赫伯特,3
卡拉扬,2
这曲,2
缄默无语,1
美女如云,2
波宁吉,11
威尔第,7
弄臣,4
逍遥自在,1
泪洒,1
考文特,1
歌剧院,5
英国皇家,4
管弦乐队,1
不足为奇,2
善变,2
精彩演出,1
偷洒,1
室内乐,2
波宁,1
尼采蒂,1
名曲,1
花之歌,1
7wiener,1
volksopernorchester,3
里昂,4
马齐,2
毫不费力,1
卡门,2
中唐,1
豪瑟,1
粗鲁,2
发自肺腑,1
降服,2
男低音,1
尼可莱,1
罗宾,1
斯台普,1
顿比,1
采珠,1
二重唱,6
对手戏,1
为尼可莱,1
戏装,1
9wiener,1
马齐拉莱翁,1
丑角,1
偾,2
这出,1
尼科拉,3
西尼奥,3
佳境,1
人儿,2
扑进,1
柴堆,2
游吟,1
曼里科,1
过人,1
衍变,1
阿伊达,1
13wiener,1
阿依达,2
达姆,1
敌对,4
休止,1
心上人,2
女高音,2
雷拉,2
弗雷,2
褐发,1
选自,1
曼侬,2
莱斯,4
莱文,1
被鲁契,1
绝处,1
奥利维,4
法布里,4
提斯,4
令人窒息,1
人心悦诚服,1
nicoletta,1
mantovani,1
女朗,1
瞥一眼,1
柳叶眉,1
昏厥,1
当唱到,1
轻舟,8
易如反掌,1
乔尔达诺,1
作曲家,11
费多,1
泰然自若,2
举重若轻,1
科莫,1
梅耶,1
法斯,1
爱乐,4
弗里德里希,2
弗洛,1
尔塔,1
内尔,1
第一幕,1
圣母颂,1
库尔特,1
平安夜,3
圣诞夜,1
噼噼啪啪,1
安魂曲,2
维也纳爱乐乐团,1
索尔蒂,1
萨瑟兰,2
茶花女,1
目单,1
琼和鲁契,1
斟满,1
普拉西,1
多明戈,2
何塞,1
卡雷拉斯,2
瑞吉,1
欧市,1
莫利纳,1
普拉德,1
基亚,2
梅洛,2
碟片,1
那波里,4
博洛尼亚,7
拗口,1
呼之欲出,4
重归,1
苏莲托,1
ernesto,2
giambbattista,2
de,4
curtis,3
兄弟两人,1
铭记在心,2
兰扎,1
弗兰克,2
辛纳屈,2
摇滚歌手,1
埃尔维斯,1
普雷斯利,1
晨歌,2
佩罗,1
甘巴,1
由莱翁,1
卡鲁索,4
钢琴伴奏,2
曼西尼,5
低吟浅唱,1
经典歌曲,1
曼西,1
尼莫,1
妙趣横生,2
曼西尼为,1
值得纪念,2
风之歌,1
和亨利,1
罗曼蒂克,1
桑塔露,1
琪亚,1
罗马诺,1
颂歌,6
蝴蝶夫人,1
罗西尼,1
令人兴奋,2
魔棒,1
博诺,1
博诺为,1
温雅,1
贝里尼,2
伴奏,1
尽情欢乐,1
艺术歌曲,1
歌名,2
小夜曲,1
托斯,1
蒂广,1
恩里科,1
卢琪,1
达拉,2
单曲,5
阿尔伯,3
巴托丽,1
罗曼诺,1
穆苏,1
远走高飞,1
43stefano,1
tellus,1
nanni,1
法比奥,1
萨尔托,1
欢快,2
明捷,1
格拉纳,1
奇奥,3
贝尼尼,2
奥古斯丁,1
单中,1
轻歌剧,1
弗朗兹,1
莱哈尔,1
令人不安,1
高音区,1
之粮,1
斯廷,1
梅拉,1
阿尔坎,1
杰罗,1
科雷利,1
aldo,1
sisilli,1
克莱,4
普顿,1
marco,1
armili,1
共放,1
异彩,1
美国黑人,1
提夫,2
汪达,2
corale,1
voci,1
bianche,1
国宝级,3
音乐界,1
多面手,3
萨拉热窝,2
笔名,2
u2,1
伊诺,1
原声带,1
科特,1
波普,1
夏伊,1
愿帕神,1
响遏行云,1
友信,13
信金服,2
信普惠,1
与子,1
深蓝色,1
于友,1
友信普,1
勾,4
普惠等子,1
言行合一,1
需时,1
由挚,1
毕马威,1
拖地,2
最烦,2
布擦,1
多脏,2
刷用,1
布有,1
中华预防医学会,1
布上,1
坐板,1
大肠杆菌,1
太脏,1
盘碗,1
往盘,1
更胜于,1
布一,1
不脏油,1
不藏,2
食品级,3
奶嘴,3
争吵不休,1
满手,1
百洁布,8
祛除,2
碗筷,2
二次污染,5
洗锅用,1
布在,1
晾个,1
黏糊,1
锅盆,1
刷掉,1
沾点,1
洗洁精,7
凉干,1
用久,1
变臭,2
变干,3
耐烫,1
变脏,1
需水,1
端水,1
刷锅,1
爱用,1
一不注意,2
刷碗,1
相容性,2
更烦,1
或长,2
来后,1
荔枝树,2
买地,2
这棵树,2
风水先生,1
犯煞,1
姓德,1
堪堪,1
巷子口,2
讶然,3
耸耸肩,2
七八只,1
默然,1
何出,1
吉地,1
徒劳,1
小妙,3
招太,1
谈心,26
txs163,2
刚上,1
北京市区,1
莱布尼茨,1
生而,1
独来独往,2
看绘本,1
外向,1
平视,1
嘉阳,7
叫梁,1
搞些,1
小升初,5
补课班,1
班学得,1
如鱼得水,1
优渥,2
看片会,1
删掉,2
78.9%,1
艾瑞,1
18322,1
教育观,1
管中窥豹,1
百科全书,1
中去,1
ma,1
入群,1
jrq2060,2
original,9
卫国,4
陈新民,2
乌兰,4
玉珍,2
刘作芳,2
孙晓龙,2
柳晓春,2
张菊兰,2
中国作家协会,4
中国戏剧家协会,1
中国凤凰,1
五卷,1
小高庄,1
汴河,1
四重奏,1
四卷,1
本名,3
中国作协,5
绝恋,1
青川,1
木牍,1
中短篇,1
屡见,3
秦蜀,1
诗刊,4
选刊,4
女作家,1
散文诗,4
选本,1
散文集,6
赵树理,1
新人奖,1
文丛,1
杂文,1
年县,1
特招,4
王三盛,1
炼石补天,1
上庸,1
七情,1
女娲,1
分酒,1
今麦郎杯,1
戏剧家,2
民俗学,2
麦笛,1
鲁迅文学院,1
文学创作,3
黄味梅,1
山岚,1
啄木鸟,2
报纸杂志,2
梦外,1
次仁玉珍,1
藏汉,2
解放军文艺,1
电视报,2
恰儿,1
广播剧,1
盐津,1
散见于,1
诗潮,1
选集,4
获过,2
双年展,1
专栏作家,2
澽,2
水文学,1
农三师,1
中国民间文艺家协会,1
理论家,2
丛刊,1
参花,1
短篇小说,1
拂柳,1
刘春燕,1
纪实文学,9
延河,1
教师报,1
诗乡,1
邮刊,1
文学网,1
荷塘月色,1
紫孜,1
禄劝,1
百余篇,1
彝人,1
新鹰,1
要火,1
城事,3
咋个,1
不信来,1
桥火,2
悬廊,1
but,2
二妹,1
山包,3
先来,3
下艾玛,1
xia,1
niao,1
带上去,1
700kg,1
鸡公山,1
吓怕,1
13312688466,1
坐牢,10
再点,2
强奸犯,1
隔三岔五,2
探监,4
眼馋,2
气话,1
重刑犯,1
爹,6
赤条条,1
秃瓢,1
认不出来,1
五十开,1
全白,1
腰弯,1
不成形,2
还放,1
麻布,4
性饥渴,1
娘儿,1
就流,2
小强,2
开身,1
端来,1
大娘,4
吃口面,1
使不得,2
我娘,1
呼啦,3
血口,1
冷冷地,2
鞋早,1
三四百里,1
抚着,1
双鞋,1
〞,5
缩,3
起脚,1
不在意,6
猪瘟,5
几头,1
全死,1
天有,2
好多钱,1
低着头,2
迷眼,1
快好了,1
光着,2
直摇,1
哪成,1
已够,1
享福,3
光脚,4
几百里,1
路来,2
撑不住,3
嘶哑,1
泣声,1
劳改犯,1
别哭,1
