item,weight
案值,10
gap,3
晒出,5
服装品牌,1
藏南,1
阿,29
克赛钦,1
盖璞,1
gap196975,1
孤残,1
捐出,3
胡东屏,1
无妻,1
立下,4
自立自强,5
无私,5
大爱点,1
华西都市报,6
老外,1
义乌,11
严斥,1
澳中,1
领馆,6
珀斯,4
总领事馆,2
使馆,92
迁至,1
开馆,1
典礼,2
巴勒斯坦人,2
印尼,15
泗水,4
系一,2
五口之家,1
孩童,12
养老院,8
中西部,4
初创,1
杀鸡,1
晨间,1
猎羊,1
图刊,1
风吹,4
皱,1
长春市,12
远远望去,1
褶皱,2
戏称,6
张瑶,1
一扯,1
晨刊,2
母亲节,1
取个,2
不亏,1
蓄水,5
淑静,1
0562,1
2862152,1
530344469,1
你点,5
3g,1
退网,1
手机费,1
还须,2
电缆,88
信宝,9
464087022,1
17767060565,2
制假者,3
线缆,7
电线电缆,24
高是,2
市场占有率,4
合格率,5
名牌产品,2
名列前茅,2
外包装,15
30293,2
知法犯法,7
米处,17
撕改,2
待处理,2
待检,3
36.2915,2
质量技术监督局,8
知缆,1
堂,9
至公号,1
铜业,12
涉铜,1
铜信,1
宝会,1
涉铜企,1
信用等级,3
我为人人,1
人人为我,1
business,1
1717910,1
txb1717910,1
或微,1
wtkj,1
ytw,1
同号,4
干货,3
张秀祥,1
榜单,7
有色,2
知识库,1
铜矿,2
采选,1
废铜,2
精粉,1
冰铜,1
粗铜,1
阳极,1
电解铜,1
阴极铜,1
精炼,2
铜锭,1
铜材,1
铜杆,1
铜线,1
铜丝,1
铜箔,1
铜板,2
铜棒,1
铜管,1
铜带,1
铜排,1
母线,1
漆包线,1
电磁线,2
引线,1
覆,1
铜包钢,1
铜包,1
铜制品,1
基合金,1
铜合金,2
导体,1
铜绞线,1
产业带,1
珠三角,2
环渤海,1
智利,1
莫兰,1
自由港,1
必,12
必拓,1
斯特拉,1
安托法加斯塔,1
力拓,1
波兰,13
英美,1
嘉能,1
泰克,1
淡水,8
河谷,5
巴克里,1
托克,1
摩科瑞,1
住友,1
伊藤忠,1
三井,1
物产,2
嘉吉,1
路易,1
达孚,1
来宝,1
金融危机,2
宏观经济,2
opec,1
王文银,1
金碧,1
冯海良,1
陈景河,1
刘学景,1
期权,3
掉期,2
套保,1
套利,2
现货,16
电子盘,1
社群,1
杨梅镇,4
向阳路,4
奉送,2
美妙,1
之声,14
杨梅,2
安享,1
火灾事故,33
无情地,1
吞噬,14
玩火,24
摆弄,4
电器设备,9
烟蒂,7
火柴杆,2
火种,6
纸篓,4
可燃,16
火险,4
木炭,6
室外,19
或拔,1
插销,1
钢瓶,4
炉具,13
先开,2
先关,1
再关,1
残液,1
电器,41
楼梯间,8
走道,3
动火,4
厦内,1
禁火,1
火警,12
迎候,1
初起,2
可燃物,29
被褥,11
对流,3
贪恋,6
当机立断,2
浸湿,5
烟气,2
窗帘,1
发烫,7
泼水,5
架设,7
云梯车,2
求救信号,1
脱离险境,5
太猛,1
湿,12
毯子,2
有火,1
胶鞋,1
火区,1
吸气,1
探明,1
逆风,3
一氧化碳,42
停留时间,1
烟能,1
热空气,1
上部,4
下部,4
蹲下,2
趴下,2
鼻,30
升降,2
↘,1
➀,1
舌尖,3
完整版,1
震撼,5
➁,1
祝福,4
接力,5
➂,1
➃,1
珍藏,4
梅鹿液,1
➄,2
倡议,4
静音,2
➆,1
开拆,1
违章建筑,4
有眼,2
矛咪,1
➇,1
富豪榜,2
名传,1
四方,2
乡贤,1
威震,1
四海,1
狮岭,5
咯,2
到票,1
小至,1
日用品,3
大至,1
奢侈品,6
各式,5
应有尽有,5
霸屏,18
发发,1
非常简单,6
手袋,6
花都,6
一制,2
包微商,1
藏匿在,3
花都区,3
单价,4
数百万元,8
信及,1
陈老师,3
减肥茶,1
保健,25
脚本,3
商等,1
覆盖面,6
中青年,5
劣质,64
商都,1
鉴别,10
重要依据,2
分配制度,1
盈利模式,1
拿货,8
次级,1
迷糊,4
晨友,1
借助于,7
卖货,4
发售,3
统称,4
人情,4
存货,6
多级,1
分销,6
私密,5
大战,11
物不美价,1
不廉,1
容颜,3
不老,1
世界冠军,3
面膜,55
杂牌,3
这款,13
其脑,1
补为,1
信得过,2
变白,2
富美,1
人美,2
想像,3
五体投地,1
流连忘返,2
破坏力,4
鸡汤,28
公主,4
王妃,2
女王,7
有钱赚,2
两三万,2
月入,2
美女用,1
cm,4
错觉,4
周梦晗,1
不良反应,2
大牌,5
真货,1
集散地,6
淋漓,2
电子版,4
摧残,4
过毒,1
售前,1
一朵花,2
上帝,5
沐,5
更别,1
安全可靠,1
微商坑,1
人想,4
侏罗纪,1
克里斯,2
帕拉,2
布莱丝,1
霍华德,1
拉菲,3
斯波,1
缆堂,1
﻿,1095
新年伊始,3
欣欣向荣,1
水逆,1
开年,2
王成,1
成性,1
说车,3
评估师,1
车商,8
成交量,4
融到,1
2.045,1
杨浩涌,3
振奋,1
太过分,2
翻倍,6
kpi,1
开掉,1
单买,1
成瘾,12
停止使用,9
遥遥领先,5
补刀,2
中国电子商务协会,1
通明,3
渗透率,6
68.3%,1
样本量,2
得出,8
推理,1
行政复议,21
c2c,1
易观,2
284.9,1
万月活,1
前易观,1
一倍,11
月活,2
大幅,24
依仗,2
源流,2
呼之欲出,2
板块,10
旧车,2
变卦,4
代签,2
先签,1
看车,3
谋划,6
不难看出,2
中间商,3
空中楼阁,2
光信,1
未到,10
山行,1
投给,1
究其,1
下轮,1
窘境,2
选错,2
掩耳盗铃,2
邮电局,3
坐台,3
湘阴县,1
邮电,2
大刀阔斧,2
著称,3
发展史,4
炙手可热,2
通信业,1
主导者,1
神坛,1
痴情,3
升迁,4
张茜,35
付开,1
房钱,1
工会主席,3
1020,1
情史,4
李甲到,1
华天,2
胖哥,1
湖南省委,1
李甲则,1
拓维,3
原名,5
娥,6
绥宁县,1
涉外经济,2
由龙,3
据龙,1
根有,1
赚点,2
这层,2
李甲,13
拉近,4
改头换面,3
张茜到,1
开得,2
69.4368,1
李甲送,1
受到牵连,4
凑齐,1
根经,1
关照,34
事成之后,7
答谢,3
指甲,4
业务费,1
根约龙,1
以甲,1
张茜入,1
职宏兆,1
宏兆,1
275,3
某案,1
部原,1
户名,15
为龙亮,1
王争,1
情侣,29
根以,1
神秘感,1
那非,1
莫属,1
大中小城市,1
神出鬼没,1
公共厕所,2
数百万个,2
出镜率,1
之高,3
何方神圣,1
吸人,1
简短,3
讯息,2
看个,1
乐子,3
某男包,3
人靓,1
条顺,1
先汇,1
诚意金,2
随后就到,1
担保金,4
算入,1
我人,2
马马虎虎,1
逗我,3
傻鸟,1
如花,1
带个,2
旅行包,1
不干胶,2
羞于,1
不至于,10
让你在,2
找不着,2
男公关,1
借腹生子,1
目标群体,1
榨干,1
团灭,3
痴迷者,1
李洪志,1
四下,2
偷偷摸摸,3
反党,1
细数,2
粘贴,8
标贴,1
广告栏,1
资料袋,1
车筐,1
有多起,2
n2017,70
四平市,3
铁西区,1
n2018,138
百条,1
传单,8
喷图,1
一千份,1
刊物,4
录音带,1
录像带,1
音像制品,2
标志物,1
储存卡,1
移动硬盘,3
存储介质,1
n6,34
条幅,4
五十条,1
积极行动,3
宣战,2
发送至,1
jubao,4
chinafxj,1
牛皮癣,2
反邪教,1
木棉,1
雅韵,1
mumianyayun,1
两月,3
同城圈,1
同城,6
程序开发,1
变着,3
撩拨,1
下注,7
赌局,4
日夜不停,1
贺州市,7
八步区,1
以犯,3
戚某,6
两场,1
退股,1
堂兄,6
29900,1
通讯设备,4
确,8
输光,6
八步,2
597462009,1
13321745350,1
遭拒,11
一怒之下,10
中欲,1
同房,12
开有,2
冷落,6
分床,2
夫妻生活,1
叫开,2
钻进,6
被窝,7
死命,3
抓苏,2
生疼,3
光火,2
往下,5
两分,4
尿失禁,2
晕,2
抱到,5
一床,2
劝回来,2
往回,4
据苏,2
闷,6
两人开,2
揪打,1
手指甲,1
抓挠,1
扼住,2
后苏,1
鉴,4
钝性,3
外力作用,8
机械性,11
拼车,12
龙舟,3
zaker,6
鄱阳,6
二手市场,1
13755375604,2
整栋,31
边阳,2
偷东西,19
雅里村,1
疑心,18
装在,8
一装,1
三四户,1
楼内,3
租客,39
姓黄,1
南宁人,2
形态,7
某次,2
耗在,1
花销,10
12000,5
张义凌,2
左方,3
xinlang,1
xinwen,1
排行榜,4
奥地利,3
湖面,9
瞬时,2
千层,1
海啸,15
小牛犊,1
两条腿,4
袋鼠,6
核工业,3
促进作用,5
视频新闻,2
冰岛,3
走红,16
捷克,5
抱歉,6
科罗拉多州,1
强风,15
上天,7
早衰,2
老去,2
两倍,3
迪士尼,9
夏威夷,1
火山爆发,1
吃法,2
意见反馈,2
留言板,2
n400,1
批评指正,2
不良信息,5
62675637,1
vip,7
ncopyright,4
©,6
corporation,2
nall,2
rights,2
reserved,2
版权所有,8
扶翼,1
专区,2
联众,15
6500,5
传闻,5
棋牌,15
某外,1
客户部,1
扑克,4
3.35,1
老牌,3
图形,1
产品线,1
囊括,3
雷帝,1
联席,5
ceo,25
伍国梁,1
老虎机,1
全国上下,1
休闲游戏,1
地表水,2
断面,6
信阳,7
移动用户,2
xysjb,1
10658300,1
不收,3
gprs,8
玉林市,12
南流江,2
横塘,2
百色市,7
万峰,2
钦州市,5
钦,7
百色,5
总责,2
ⅴ,2
总磷,1
需氧量,1
畜禽,2
截流,5
班房,3
越野,6
朝阳路,1
禁停,12
大排查,6
廖伟华,1
邹林利,1
所在位置,3
变脸,5
已围,1
日产,9
车号牌,6
e1d28,2
k1d28,1
电子眼,12
测速仪,1
磁铁,1
瞒天过海,6
逍遥,1
逃不过,6
并记,2
常有,10
聪明反被聪明误,4
光度,1
并视,1
交通秩序,12
人有,17
与准,1
标牌,5
第九十六条,1
宾阳,16
n200,1
租房子,7
数万条,1
某到,7
电脑设备,2
电子邮箱,5
数百份,4
数万份,2
兴宾区,17
网络图,11
绿源路,3
网卡,6
充值卡,7
整理出来,2
万余条,5
触犯刑律,8
黄必成,3
梁应帅,42
梁龙,28
忻城县,20
1321,1
壮族,2
得罪,6
同年同月,2
忻检公,1
梁龙犯,3
樊芋,1
麟,2
七洞,7
乡春归,7
委古春村,5
黎,10
某经,12
海洛因,72
籽,11
安东,11
村下付,2
水屯,2
元毒,6
资后,6
屯一,2
石灰窑,2
委古春,2
物中,3
物及,3
后梁,5
应帅,5
一小包,5
三小段,3
给黎,3
大塘,1
镇寨,1
南村,4
三寨,1
号黎,1
0.05,3
0.07,1
0.12,1
厂牌,2
电子称,2
oppor9splus,2
称量,27
忻刑,1
188,1
来公,1
243,3
梁龙系,1
四十七,4
2021,6
随案移送,4
樊宇智,1
杨武,1
樊秋艳,1
潘志鹏,1
鸦片,3
千克,11
五十克,2
二百克,2
十克,2
驾后,3
戚氏镇,1
白某,3
朱鹮,1
欲进,1
闪烁其词,2
对白,1
青青,6
xa10,1
周月民,26
0585,2
亚军,2
金太,1
靖江市,2
城厢镇,3
91320585838103804j,1
姚铿,1
王燕兰,2
德龙,2
王月,1
周月民向,1
140727,1
ｅ,15
向东,7
前侧,7
周月民连车,1
10020,1
周月民即,1
股骨,3
粗隆间,2
苏同司,1
鉴所,1
1286,1
髋,1
周俪英,4
周学珍,1
周月,1
周月芬,1
1868.8,3
周月民所举,1
及原,2
负此,1
37403.12,3
决定权,9
现并,1
被保险人,12
加以控制,1
床费,2
1650,1
11550,2
1595,2
12595,1
家政,1
服务部,4
因本,4
11405,2
40152,1
68258.4,2
人周,10
1932,1
1933,2
26433,1
1335.8,2
69594.2,2
确会,1
为据,1
损单,2
145562.32,2
108599.2,1
36963.12,1
135562.32,2
另因,1
讼累,1
周月民因,1
130562.32,1
应于,3
日内,60
汇至,6
中国建设银行,7
1204,2
苏福路,1
左传,1
超书,1
吉,1
稍后,5
移动网,2
乔敬,1
nn6607,1
现新,1
扫一扫,5
颇受,2
视频格式,2
n2016,22
禅城区,1
商业街,2
转钱,4
掉包,2
若有,4
这钱,6
禅城,16
普君,7
张清飞,4
十三家,1
高频,1
陈嘉怡,2
调包,4
侦办案件,2
可寻,1
认真细致,1
点餐,2
轻轻地,4
往上面,1
出店,1
藏身处,3
假微信,1
可行,11
不道德,1
之机,8
小学老师,2
全班学生,4
打嘴巴,3
自罚,3
崔佳明,2
仪征市,4
仪化,4
三小某,1
音乐课,1
嬉戏,4
打闹,3
课堂纪律,1
互罚,1
三小,2
师德,3
停职检查,1
年终奖,2
奖励性,1
三小向,1
发瘟,1
容县,19
阿大,3
3463592267,2
不断深入,2
玉州区,3
名山,5
紧跟,5
茂林,8
4.58,1
名吸,1
0.14,1
4.44,1
分工合作,6
吊下,1
涨二毛,1
玉州,1
中国保监会,5
项俊波,32
1942,9
中国保险监督管理委员会,5
休庭,7
田园,3
高忠祥,1
德州市,15
激情,17
声势浩大,3
见面会,8
拉开帷幕,2
可治癌,1
会议厅,2
热闹非凡,3
养生,22
国家一级,10
营养师,5
规格,9
开场,2
短片,4
放映,1
能治,4
百病,6
植物药,2
新乐,2
思,4
新舒康,2
多乐,2
萃取,2
登台,2
绘声绘色,2
帕金森病,2
春风满面,2
精神焕发,2
特效药,4
人奉,1
神话,5
清闲,2
保健产品,3
会费,2
以此类推,3
推荐奖,2
而王,2
善于,11
交际,7
巡回,6
自行设计,2
核心成员,6
德城区,13
关键点,7
组织者,23
恰好,15
言词,2
补证,5
维生素,12
微量元素,2
固证,2
小齐,1
发财梦,6
捞本,3
骗入,1
王燕,7
口腔癌,2
低谷,4
剂量,16
癌细胞,2
增量,4
当王燕,2
方玉,3
方玉去,2
n17,2
单次,8
起诉人,7
硬仗,3
第一轮,3
基本模式,1
有罪,10
人外,3
捕后,2
被量,2
刑类,2
提起抗诉,5
面纱,1
眼花缭乱,5
迎合,4
不劳而获,6
屡禁不绝,2
游戏规则,2
二看,3
三看,2
皮筋,4
笔芯,8
当箭射,1
射残,1
新北,2
民庭,2
橡皮筋,2
发射器,1
小学校,1
上用,4
射着,1
外伤性,5
白内障,5
小浩,8
小勇,17
一节,6
辅导课,4
讲台,5
批改作业,1
做作业,3
小浩和小勇,1
其他同学,1
小勇用,1
小浩射,1
射到,1
射中,1
疼得,1
小勇怕,1
陪小勇,1
痛得,1
小浩玩笔,1
时射,1
植入术,1
小浩及,1
课间,4
开小差,2
套上,3
射小浩,1
挑逗,2
弹射,2
8.4,1
6.3,2
当班,12
限量,6
降到,9
严处,5
治超,7
汉江,6
n13,8
d85,2
被治超,2
核载,32
400%,2
b1b2,2
陈维钦,2
翟力,1
∣,1
好赌,6
执迷不悟,4
容,6
绣江,3
抓摊,3
戒备森严,1
为免,1
反复研究,1
几路,2
静静地,3
择机,1
牢牢地,1
聚赌,1
主梁,1
赌头谢,1
赌注,3
输赢,10
法释,14
骰子,1
赌博机,1
基诺,1
电子游戏,5
彩券,1
宾果游戏,1
赌球,4
赛,2
体育赛事,1
游戏币,1
衍生,8
社会公害,1
耗时间,2
贪欲,17
资财,1
失,5
家教,10
心术,1
损,4
丧,2
欢,1
西河,2
站长网,1
血友,5
一统江湖,2
05768,1
血友病,2
主痛诉,1
租宝,5
公开课,5
pro,5
天空,8
逆,3
紫微星,1
里少,2
三百万,6
着慌,1
蝴蝶效应,2
漫天,14
piapia,1
乱了阵脚,1
开端,4
baba,1
哼哼,1
辣个,1
癫痫,13
引入,7
3259,1
病种,1
ytytytyt,2
甲亢,1
帕金森,1
脑瘫,8
灰指甲,1
牙齿,14
商业利益,3
逐利,2
次脸,1
张小龙,3
mrb12,1
大姑,1
像素,16
斗鱼,5
造人主播,1
主播涉,1
黄不雅,1
封停,2
营行,5
谢国辉,4
联,8
能成,1
发展前景,2
高喊,10
开发者,2
做太多,1
账单,18
65%,6
首破,1
中坚力量,2
居首,1
94192,1
元排,1
分列,1
豆瓣,5
霸主,1
错失,8
见证,10
不全是,1
兴衰,1
非吸,1
有判,1
你们好,4
追赃,4
挽损,3
依法办案,5
‍,12
‌,12
纷飞,2
楼市,5
伟人,2
旧史,1
商海,1
奇谈,1
狗血,5
艳闻,1
枝节,1
旧案,2
成正比,1
清朗,3
以讹传讹,5
二点,1
男女生,2
sk5,2
电视新闻,2
己播,1
岀,1
13167,1
半月谈,4
便知,3
外企,1
副业,1
耸人听闻,1
令老,1
分不清,4
时政,4
类为,1
情理,3
贴标签,2
网信,12
占据,17
市场行情,1
深圳湾,1
复式,2
1671m2,1
6.5,8
柏瑞,1
市场秩序,9
偶发,2
关乎,14
本微,1
信公号,1
意见建议,2
速览,3
运载工具,1
游乐,2
游乐场,4
战备,4
消防安全,41
2165,1
重特大,6
群死群伤,2
多一重,2
官微,17
秀峰区,2
桃花江,1
翻船,3
李长弟,1
涵江区,1
受困,6
小保当,1
建筑工地,8
平镇,1
敬鹏,1
酒仙桥,1
村一,1
山杨,1
官林镇,1
满旺,1
采石场,1
勒令,5
比哈尔邦,1
爆炸事件,4
火球,5
升起,5
中国驻埃及大使馆,1
埃及,4
威斯康星州,2
苏必利尔,1
据美媒,2
朝鲜,3
北道,1
党中央,16
中央军委,4
驻朝,1
必要措施,9
概要,1
994573,2
纸媒,2
1404,2
20966,3
3777,1
56985,1
909515,1
折线图,3
n02,10
★,25
曲线,5
平缓,2
波浪式,1
峰值,4
105696,1
国内新闻,1
2203,1
可视化,3
15382233396,1
cma,1
易安,1
dleanjc,1
注安,1
dlehe,1
耐思,2
13842669579,1
课件,1
基本知识,2
中办国办,1
责任制,11
挂图,1
特推,1
神火,3
看腻,1
那来,1
新鲜感,2
道长,2
装机,5
装维,1
修障,1
xxxxxxxxxxx,1
安装时间,1
延至,1
揪出,4
琴潭,1
前后夹攻,1
网网,1
告警,3
明确分工,2
联动机制,3
封杀,5
夹带,1
频谱仪,1
外查,1
推演,1
围捕,2
迅捷,1
擒拿,2
截获,2
短信息,1
操作程序,2
敏锐,2
扼杀,6
摇篮,3
砥砺,4
保监会,8
北环路,3
路虎,13
23mg,2
酒劲,7
间隔时间,2
长短,6
代谢,6
因人而异,3
周金柱,2
冯硕,1
sx51,1
龙网,20
傍上,3
杨澜,9
ico,2
币圈,6
卷起,3
腥风血雨,2
okcoin,2
远走他乡,3
岛国,7
架起,4
龙币,65
国际金融报,7
icp,9
备案号,2
为桂,3
备,10
17008678,2
工信部,8
区块,20
vc,5
相互之间,4
下架,12
工商管理,2
吊销其,2
锚定,2
星云,25
将龙币,2
吴征,4
主板,9
由勇利,2
hk01145,2
据龙网,6
美国公司,5
及大,5
nasdaq,2
坐实,5
勇利,17
走入,5
证券交易,7
wecast,2
其红币,2
jv,2
网是,2
courage,6
investment,6
group,7
limited,6
1145,2
证券化,4
17.9%,2
1.51,2
七星,4
二者之间,2
周先生,6
数位,2
海运,6
该类,12
减低,3
网为,3
但勇利,2
周琦钧,2
占龙币,2
宋飞,2
对不上,5
在币,2
为龙币,2
经纪商,19
搭台,2
其高管,2
链界,2
保荐,2
决议,14
所指,8
获批,6
普,6
银币,6
梁斌,1
sf055,1
n24,4
sinafinance,1
n01,13
建章,1
商务部,6
党报,4
海外版,1
积极因素,1
听其言,1
观其行,1
财政部,12
递延,1
李扬,1
储蓄存款,1
改签,1
航企,1
善林,3
打水漂,2
调价,2
上调,11
搁浅,2
手记,1
对华,6
涨势,1
最猛,1
独占,2
四席,1
好利来,1
危局,1
暴跌,4
管理层,18
夺命,5
散户,3
林义,1
相贺强,1
刘纪鹏,1
股向,1
陆港通,1
四倍,1
孙宏斌,1
李思廉,1
收评,1
股指,6
收低,1
指跌,1
0.87%,1
崛起,4
msci,1
初定,1
股大,1
互联互通,3
奋达,1
女职员,1
原由,2
赛点,1
银行业务,1
好景,1
日在售,1
币成,1
强拉,1
后谈,1
大起底,1
最会,2
n7x24,1
王者,3
徐小明,1
上证,1
红牛,2
短线,6
低吸,1
良机,1
缓和,5
戴志锋,2
必然趋势,1
微观,2
外资银行,1
老艾,1
局势,7
走势,5
盘和林,1
马云式,1
赵伊辰,1
论市,2
之友,2
补跌,2
否极泰来,2
王小盖,2
逆势,3
大涨,4
展锋,2
失守,2
可控,6
尾盘,2
跳水,2
触底,2
张欣,2
大壮,2
沙漠,2
雄鹰,2
缩量,2
余震,7
巫山,2
喜雨,2
强势股,2
杀跌,2
刘思山,2
资金不足,2
大盘,4
筑底,2
阿丁,2
后市,2
支撑位,2
叶檀,2
凯恩斯,2
曹中铭,2
大张,41
宇辉,2
战舰,2
股市,14
余岳桐,2
海战,2
郭一鸣,2
力行,2
会出,3
泰森,3
爱奇艺,3
频出,6
颠覆,3
熊晓鸽,1
孟晓苏,1
共忆,1
narray,2
普陀山,1
迅雷,2
深入研究,2
cdr,1
需破,1
三重门,1
流金岁月,1
球冠,1
净利,2
双伤,1
阳朔县,4
n23,2
锲而不舍,5
行程,19
万余公里,2
将黎,4
亮出,5
警官证,4
欲言又止,2
邪恶,3
戮力,1
失忆,3
一问三不知,1
遗忘,5
但黎,1
喔,1
拨回,1
从头开始,1
血案,12
11995,1
阳朔,10
说黎,1
出老千,1
砂枪,1
约黎,1
龙头山,1
一伙人,5
对黎,1
漏网,2
不破,5
收兵,4
流逝,4
更迭,3
淡化,4
神剑,2
数据库,8
寻踪觅迹,1
经过努力,2
调档,13
经比,1
跟黎,1
获知,12
火车票,40
细细,4
轮廓,4
出黎,1
抖动,3
抓错,1
押回,7
坦白交代,1
宽大处理,4
及藏,1
直奔,4
时均,2
警笛声,5
心惊肉跳,3
双亲,1
可过,2
参战,2
漓江,1
建华,5
张伟良,1
黄维,1
辣鸡,3
祭天,1
打扰,4
我碎觉,1
元飞享,1
下个,2
月话费,1
会飙,1
+....,1
+.........,1
一怒,5
古语,1
有云,1
同船,1
渡,3
修得,3
枕眠,1
恩爱夫妻,1
导火线,2
大跌眼镜,10
磕磕碰碰,5
多钟,2
方才,6
苏母,1
同妻,7
称夫,1
脱衣,2
同性恋者,1
男同性恋,1
忍辱负重,2
各异,2
同性恋,2
双性恋,1
出嫁,3
要备,1
通房,1
丫头,1
一夫一妻制,1
爱侣,1
乐趣,2
肚,1
小人,1
性趣,1
刘邦,4
尼姑,1
好色,2
娶,9
吕雉,1
史书,1
原配,6
女强人,3
造反,1
星,9
宋慧乔,4
巴厘岛,7
重叠,2
penny,2
窝,3
计时,5
手机游戏,9
不亦乐乎,2
围着,10
有益,4
弊害,1
中小学校,5
初一,7
编了,2
买杯,1
个私,1
健说,2
濠,2
喻涛,1
服务费,16
文广,2
新局,1
承诺书,6
明文禁止,1
违者,10
计算机,14
共净,1
二手手机,1
道德风险,3
社会学,3
邓虹,1
变种,3
程迪,1
讯丰,2
peb,2
到趣,1
网及,1
普银,1
0.0338,1
汇编,3
二百六十,27
六条,30
全国人民代表大会常务委员会,5
第十二届,1
第八次,1
社会保险金,3
现予,1
五十万元,6
广播电视,7
报刊杂志,3
赈灾,4
第三条,19
第三十七条,5
免予,19
获赃,3
少且,2
危害不大,4
电信技术,1
手段恶劣,1
技术支持,6
孳息,5
清偿债务,3
以本,1
法发,2
十二年,4
基准,60
202,9
三万五千,2
七种,3
所迫,2
获脏,1
可否,7
公复,1
桂公请,1
收悉,8
第十五条,7
法制局,1
定性处理,2
公法,2
83,3
公明,1
学生证,10
公刑,1
你局,1
高等院校,2
半价,5
266,5
公通字,1
人身权利,5
财产权利,1
第四十九条,7
用品,8
研究室,4
你院,2
检发,1
研字,1
审判活动,4
人民团体,5
作伪证,6
电信业务,8
港澳台,5
总时长,2
乘以,4
使用费,2
不缴,3
少缴,2
应纳,3
购置税,2
使用税,1
税款,14
偷税,17
应纳税额,5
骗免,1
养路费,1
公报,2
臧进泉,17
计算机程序,7
郑必玲,10
195,2
元后,5
305000,6
发送给,7
预设,4
臧,5
进泉,5
海都,5
kissal23,1
116863,1
点卡,2
小泉,2
店上,1
187126.31,1
刘涛,5
无货,3
可供,3
程序代码,1
商品价格,1
旺旺,1
聊天工具,3
所付,2
额以,1
昆山市,3
浙杭刑,1
十三年,8
浙刑,1
三终,1
时起,5
决定性,4
创造条件,3
或作,2
错误认识,5
内有款,1
其网,2
某概,1
法律出版社,1
蓝海,2
龙鹏武,1
雄武,1
兼并,4
何起明,1
王庆,1
骗购,1
电信卡,1
巨大损失,4
刘国芳,1
费以,1
声讯台,1
李品华,1
潘才庆,1
潘才军,1
程剑,5
猜配,2
亚平,2
出纳员,1
定单,1
吸存,1
黄艺,1
451,1
打假,20
余志华,1
494,1
典当,5
王微,4
方继民,4
591,1
詹群忠,1
649,1
张航军,1
650,3
时差,2
曹海平,2
819,2
未带,2
820,2
红柳,1
黄叶,1
836,1
史兴,1
837,1
苗辉,1
850,2
家电,15
范裕榔,1
951,1
公司化,2
伍华,1
并取,1
葛玉友,2
1048,2
杨丽涛,1
1049,1
红十字会,3
网页内容,1
虹口区,1
陈新金,1
余明觉,1
导医,1
收费员,3
劣药罪,1
登封市,1
察院,7
姚国建,1
予以考虑,7
卢县,1
诉黄艺,1
袁小军,1
28402.2,1
新型农村,9
合作医疗,4
筹资,2
共济,1
法制观念,1
一记,6
受益者,1
李鑫,3
会靖,4
股金,3
高利,2
会同县,3
监督局,2
蒋秩标,1
000.00,3
收款人,1
王晓君,1
转借,2
王小,1
君所,1
怀化市,1
递增,2
脚踏实地,1
小便宜,3
君子爱财,3
争做,2
贡献,18
微薄,1
黄彩梅,16
潘亚五,1
小名,1
巧巧,1
王志帅,9
黄彩,2
梅家,4
风俗,6
王文玉,2
田林县,1
邮政储蓄,5
梅于,1
6217996261000096865,1
拒接,4
媒婆,1
梁玉梅,1
谢雪,1
6210986261002076417,1
二起,2
右江区,2
聘礼,2
年幼,8
需其,2
以婚,1
媒,1
婚嫁,2
骗者,2
黄炳光,10
黄炳,1
住院费用,1
张寿金,1
张寿金到,1
天等县,2
322.05,1
308.9,2
崇左市,6
坦白罪行,1
黄柄光,1
黄柄,2
光应,1
系黄,2
立国,3
黄繁明,22
李正松,21
武经,20
李光满,14
事前,14
通谋,1
分乘,2
李光,8
满以,2
带路,3
设好,1
作主,2
黄繁,1
明以,1
样机,1
当骗,1
去取,4
支开,3
邕宁,5
灵山,1
区中,4
那良,2
叉路口,2
施天栋,1
27000,1
木材厂,1
施本湖,1
11400,1
百济,1
乡至,1
新棠,1
阮大继,1
环江毛南族自治县,1
互相配合,1
七十,2
四千元,6
相一致,2
林统,6
灼,7
权证,16
抵押借款,7
李德,3
隆等,1
隆处,1
89.07,1
从腾雄,1
机处,1
17.2,1
宋金明,1
20.18,1
从苏,1
组仲处,1
防城港市,5
十一年,7
发展壮大,6
高回报,4
中林统,1
要旨,11
纪要,4
主客观,1
归罪,1
仅凭,3
具体分析,1
肆意挥霍,3
抽逃,1
破产,9
申,3
付强,5
河南省高级人民法院,1
院豫法,1
研,3
倾向性,1
款额,2
数个,10
追索,1
赎取,2
前车,15
骗租,1
四辆,2
夺回,3
择一,3
重罪,7
后半段,1
特别法,1
普通法,1
仍宜,1
方宜,1
罪所能,1
入网费,3
抵押权人,4
仅应,1
人即,2
房声,1
抵押权,5
窝藏,4
相威胁,3
应定,3
通纂,4
北京大学出版社,4
乘人,2
冲正,1
钱取,2
辑,9
总第,1
其本质,4
赖以,1
猜中,1
置于,7
王伟龙,1
黄少伟,1
日年,1
第六版,1
刑较,1
购机,1
农机具,1
补贴款,1
1056,4
陈景雷,1
金饰品,1
受骗人,1
王贺军,6
诈取,1
王贺,2
附随,1
充分利用,6
之用,2
商业用途,2
本律师,1
可靠性,7
明示,9
章明,2
赤裸裸,14
我周,1
小民,2
市镇,4
李庙,1
一个十多岁,1
家用,4
脑梗,2
神智,1
时好时坏,1
利代沙班片,1
此药,1
卧床不起,1
浮肿,1
向村,2
哥周,1
卫民,1
过继,1
举报者,22
建不,1
15291890907,1
13332043393,1
不安分,2
nzhga,1
wj,1
